facility_name,facility_phone,facility_address,facility_type,geo_lng,geo_lat
엠트레이닝연구소,544355263,경상북도 김천시 김천로 58 3층 엠트레이닝연구소(평화동),헬스,128.109565,36.1261788
여울감각통합발달센터,544620205,경상북도 구미시 야은로 730 3층 여울감각통합발달센터(신평동),기타종목,128.3591208,36.1245821
여준기태권도장,547485800,경상북도 경주시 현곡면 금장5길 42 2층,태권도,129.2034947,35.8705421
근로자종합복지회관,24802070,경상북도 구미시 산호대로 239 (공단동),수영,128.3840375,36.1050736
연 필라테스,225123813,경상북도 청도군 청도읍 청화로 150-1 3층,필라테스,128.7422399,35.6438562
짐88,,경상북도 상주시 상산로 282 2층(서성동),헬스,128.159485,36.4160666
연세대드림태권도장,546325840,경상북도 영주시 중앙로134번길 18 2층(하망동),태권도,128.6271206,36.8268709
연세영일태권도장,545357888,경상북도 상주시 남성3길 27 2층 연세영일태권도장(남성동),태권도,128.1612823,36.4117223
연세원남태권도,544578834,경상북도 구미시 원남로 28 2층 연세원남태권도(남통동),태권도,128.3242719,36.1295847
연세태권도장,26821400,경상북도 영양군 영양읍 시장길 21 동서상가 3층 연세태권도장,태권도,129.1152012,36.662794
세종대 아이 태권도장,,경상북도 경주시 현곡면 용담로 548-18 303호,태권도,129.1747582,35.8904376
세심청사우나,,경상북도 포항시 북구 중흥로330번길 12 세심청사우나(죽도동),헬스,129.3656264,36.0304858
성주탁구교실,,경상북도 성주군 성주읍 성주읍1길 7-7 성주신협 3층,탁구,128.288938,35.918901
필라테스스튜디오온,549004254,경상북도 안동시 강남1길 145-23 정상빌딩 2층 201호 필라테스스튜디오온(정하동),필라테스,128.7355338,36.550134
영남대원무합기도,542910860,경상북도 포항시 남구 오천읍 하원로3번길 4 영원빌딩2층,합기도,129.4043358,35.9711493
영남대혁신태권도,543367794,영천시 망정1길 186 영남대혁신태권도,태권도,128.9515816,35.9819227
영덕군장애인연합회,547328866,경상북도 영덕군 영덕읍 경동로 8367 영덕군장애인회관 301호,기타종목,129.3676201,36.4181678
영스필라테스플라잉요가,,경상북도 경산시 압량읍 압독2로 11 YG타워 6층,필라테스,128.7642732,35.8419664
영아동청소년심리발달센터,547726056,경상북도 경주시 용황로11길 36 4층(용강동),기타종목,129.2311143,35.8853344
석사드림태권도장,544328866,경상북도 김천시 구읍길 174 석사드림태권도장(교동),태권도,128.0965382,36.1423288
석사다한합기도,542513434,경상북도 포항시 남구 효성로63번길 10 준영빌딩4층 석사다한합기도(효자동),합기도,129.341099,36.0068679
영양국민체육센터,546806458,경상북도 영양군 영양읍 군민회관길 70 영양국민체육센터,헬스,129.1169363,36.6588888
영양군청소년수련관,546838990,경상북도 영양군 영양읍 동서대로 92 영양군청소년수련관,수영,129.1187789,36.6614688
영주 서울볼링장,546328411,경상북도 영주시 영주로176번길 36 서울볼링프라자(영주동),볼링,128.6202756,36.8248017
영주다이어트복싱체육관,546316246,경상북도 영주시 꽃동산로1번길 40 2층(휴천동),복싱,128.6214879,36.8105307
영주볼링센타,546368660,경상북도 영주시 지천로 77 영주볼링센타(휴천동),볼링,128.6189241,36.8072525
영주스포렉스,546379009,경상북도 영주시 목민로 18 영주스포렉스(휴천동),헬스,128.6222317,36.8075905
영주실내수영장,546393924,경상북도 영주시 대학로153번길 10 영주실내수영장(가흥동),수영,128.6076726,36.8100678
영주중앙태권도,546310079,경상북도 영주시 번영로102번길 37 201호(하망동),태권도,128.6306152,36.8215257
영천탁구클럽,543367909,경상북도 영천시 고경면 창방우길 11 영천탁구클럽,탁구,128.9790518,35.9815466
영해태권도장,,경상북도 영덕군 영해면 예주길 101 영해 체육관,태권도,129.4099684,36.539974
예건태권도,538117999,경상북도 경산시 경산로 51 2층 예건태권도(옥곡동),태권도,128.7320601,35.8136312
굳짐,538169006,"경상북도 경산시 펜타힐즈2로 41 화성빌딩 7층 1,2,3,6호(중산동)",헬스,128.7190243,35.827734
필라테스진,542466660,경상북도 포항시 북구 새천년대로 1123 302호(창포동),필라테스,129.3719981,36.0687604
울진국민체육센터,547895850,경상북도 울진군 울진읍 현내항길 92-13 울진국민체육센터,수영,129.4066087,36.9909066
예안경희태권도장,545228889,예천군 호명면 양지로55 2층,태권도,128.4798184,36.5797922
여준기태권도,547485800,경상북도 경주시 현곡면 안현로 38 3층,태권도,129.2035597,35.8708395
오브제필라테스 구미봉곡점,,경상북도 구미시 봉곡동로 10 2층 오브제필라테스(봉곡동),필라테스,128.3150242,36.1511038
오성태권도,,경상북도 칠곡군 석적읍 유학로 86-10 2층,태권도,128.417571,36.0752209
생각이 크는 특수교육학원,544414007,"경상북도 구미시 봉곡남로 87 대성빌딩 5층, 생각이 크는 특수교육학원(봉곡동)",기타종목,128.3117377,36.1493685
새천년사우나스포츠,544736300,경상북도 구미시 인동북길 117 새천년사우나스포츠(인의동),수영,128.4286961,36.0973908
필태권도장,544759879,경상북도 구미시 산동읍 해마루공원로 115-1 호반 상가2층 필태권도장,태권도,128.4266299,36.1439457
옥계현진태권도장,544761227,경상북도 구미시 산호대로35길 10 2층 현진태권도장(옥계동),태권도,128.4254475,36.1372117
상주주짓수,545310607,경상북도 상주시 상산로 282 4층(서성동),주짓수,128.159485,36.4160666
상주월드컵볼링경기장,25345300,경상북도 상주시 토성로 146 상주월드컵볼링경기장(무양동),볼링,128.1489293,36.4173376
상주스카이탁구장,545353355,경상북도 상주시 왕산로 155 대흥빌딩 2층(남성동),탁구,128.1622179,36.4124633
상승태권도체육관,,"경상북도 구미시 박정희로 599 푸르지오캐슬 A단지 상가 3층 상승태권도체육관(송정동, 푸르지오캐슬 A단지)",태권도,128.3395922,36.1233151
상승태권도장,29775832,경상북도 칠곡군 왜관읍 석전로4길 1 2층,태권도,128.4054363,35.9993656
올곧은슬링 필라테스센터,,경상북도 포항시 북구 법원로139번길 23 황금빌 1층(장성동),필라테스,129.3840689,36.0880704
올라클라이밍,538513322,경상북도 경산시 하양읍 하양로 56 3층,클라이밍(암벽등반),128.8152358,35.9101777
상리당구아카데미,,경상북도 경산시 장산로 258 계림빌딩 2층  매직큐공방  아카데미(사동),당구,128.752416,35.8174096
올림픽탁구장,544324370,경상북도 김천시 평화중앙6길 8 5층(선진빌딩 5층)(평화동),탁구,128.1138346,36.1230457
스피드풋살클럽알파주니어축구교실,544429494,경상북도 구미시 봉곡남로25길 31 구미스피드풋살클럽(봉곡동),축구(풋살),128.3162664,36.1540174
올에이휘트니스헬스,544324900,"경상북도 김천시 부곡길 162 상가동  올에이휘트니스헬스(부곡동, 부곡 화성타운)",헬스,128.0970771,36.1250189
삼성태권도장,547622133,경상북도 경주시 강동면 강동로 66-17 삼성태권도장,태권도,129.2770884,35.9916419
비비짐,24651221,"경상북도 구미시 상모로8길 5-6 4,5층(상모동)",헬스,128.3562573,36.0891973
요가원 텃밭,,경상북도 포항시 북구 우창로 8 2층 요가원 텃밭(우현동),요가,129.3591245,36.0547018
우리아이태권도,542817151,경상북도 포항시 남구 연일읍 연일로 142 104동 상가 201호(삼도한솔1차아파트),태권도,129.3428529,35.9986277
율곡 유도관,,경상북도 김천시 혁신4로 61 3층 301호(율곡동),유도,128.1883442,36.1214562
용인대 바름태권도,544551142,경상북도 구미시 고아읍 문성로 18 상가동 2층 용인대 바름태권도,태권도,128.3444565,36.1534261
중앙태권도,546310079,경상북도 영주시 번영로102번길 37 2층 중앙태권도(하망동),태권도,128.6306152,36.8215257
사단법인 한국운동재활복지협회,538117679,"경상북도 경산시 압량읍 압독2로 11 2층, 202호(YG타워)",기타종목,128.7642732,35.8419664
용인대 여명태권도,,경상북도 포항시 북구 중흥로241번길 33 1층(죽도동),태권도,129.3563069,36.0262821
용인대 열정 태권도장,545311864,경상북도 상주시 냉림로 42 용인대 열정 태권도장(냉림동),태권도,128.1628098,36.423234
사단법인 영일만공공스포츠클럽,542537330,경상북도 포항시 북구 새천년대로 1460 양덕한마음체육관(양덕동),배드민턴,129.4065822,36.0778774
국가대표태권도장,547878881,경상북도 울진군 후포면 삼율6길 16-9 금호상가2층 국가대표태권도장,태권도,129.4413486,36.6798479
사계절탁구장,542495979,경상북도 포항시 북구 새마을로 71 5층(용흥동),탁구,129.3522716,36.039954
국가대표태권도,547630110,경상북도 경주시 안강읍 구부랑길 50-1 2층 국가대표태권도,태권도,129.1970208,36.0020037
국가대표천하무적태권도장,548569595,경상북도 안동시 풍천면 검무로 35-18 상가2층 210호,태권도,128.4962368,36.5796068
용인대국가대표태권도장,546551555,경상북도 예천군 예천읍 충효로 241 베스트프라자B동7층 용인대국가대표태권도장,태권도,128.4506739,36.6509597
하양언어심리발달센터,28567582,경상북도 경산시 하양읍 하양로 108-1 3층,기타종목,128.8193572,35.9136829
지피에스특수지원센터,,경상북도 구미시 산동읍 신당4로 68-15 2층 201호,기타종목,128.4265296,36.1592908
용인대명품태권스토리,549540855,경상북도 고령군 다산면 평리1길 6 201,태권도,128.4546467,35.8247788
빅히트볼링장,544713448,경상북도 구미시 산동읍 신당1로 24 바젤파크시티4층 빅히트볼링장,볼링,128.4325311,36.1543678
국가대표세계태권도장,548535922,경상북도 안동시 경동로 481 2층(평화동),태권도,128.7116859,36.5664626
용인대백호태권도,544341517,경상북도 김천시 신음새동네길 76 2층 용인대백호태권도장(신음동),태권도,128.1212047,36.1330526
올림픽기념국민생활관,24802050,경북 구미시 산책길 63 올림픽기념국민생활관(원평동),수영,128.3293625,36.1234321
하이운동센터,548415187,경상북도 안동시 태화7길 24 101호(태화동),기타종목,128.7119768,36.5609374
국가대표라온태권도,538178761,경상북도 경산시 원효로28길 32 계양종합상가3층(계양동),태권도,128.7503379,35.8194329
빅볼오천세기볼링장,542910925,경상북도 포항시 남구 오천읍 원동로 109 원동스포츠센타 3층 볼링장,볼링,129.4019941,35.9727628
국가대표경희대무영태권도장,28530077,경상북도 경산시 하양읍 서사도리4로 8 3층,태권도,128.8086682,35.9192361
국가대표 태권왕,542492050,경상북도 포항시 남구 송도로 32 2층 국가대표 태권왕(송도동),태권도,129.3744559,36.0333815
박지영휘트니스,547345667,경상북도 영덕군 영덕읍 중앙길 119 2층,에어로빅,129.3669085,36.411442
하하복싱,,경상북도 구미시 고아읍 들성로15길 11-7 2층 하하복싱,복싱,128.3512693,36.1631186
비엑스컴퍼니,542753141,경상북도 포항시 남구 대이로25번길 10 3층(대잠동),기타종목,129.3417493,36.0174844
에스라인,542913388,경상북도 포항시 남구 오천읍 남원로 84 대일빌딩4층,기타종목,129.4005625,35.9706335
비산태권도,544632211,경북 구미시 비산동 103-1번지 202호,태권도,128.3801433,36.120983
학사태권도장,544446989,경상북도 구미시 봉곡로24길 4 학사태권도2층(봉곡동),태권도,128.3113687,36.154466
예천군체육회활체험센터,26532434,경상북도 예천군 예천읍 양궁장길 38 양궁인쉼터,기타종목,128.468367,36.6346325
국가대표 아이캔 태권도,,경상북도 영주시 서원로 221-10 청구하이츠상가 3층(하망동),태권도,128.6361024,36.8210566
블랙벨트태권도,542486568,경상북도 포항시 북구 삼흥로74번길 36 블랙벨트태권도(두호동),태권도,129.3829993,36.0686345
브레인박사태권도장,,경상북도 안동시 풍천면 풍요4길 24-4 101호,태권도,128.4986326,36.5751693
브레인믹스무브먼트,544352228,경상북도 김천시 혁신6로 24 202호(율곡동),기타종목,128.1838046,36.1238716
한결러닝센터,,경상북도 경주시 원화로475번길 7 YM타운 1층(황성동 용황초등학교 부근),기타종목,129.2208697,35.8628509
구미탁구교실,544651969,"경상북도 구미시 상사서로 18 1단지상가지하 구미탁구교실(상모동, 우방신세계타운 1단지)",탁구,128.3580034,36.0846291
가드주짓수,,경상북도 구미시 도봉로5길 43 2층 가드주짓수(도량동),기타종목,128.3197562,36.1418148
한국 jj 인재개발진흥원,,경상북도 구미시 형곡로41길 11 2층(형곡동),기타종목,128.3407922,36.1097693
구미에이스탁구장,,경상북도 구미시 인동26길 43-4 2층201호(진평동),탁구,128.4257762,36.0932581
구미시장애인체육관,544517976,경상북도 구미시 공원로 340 구미시장애인체육관(형곡동),기타종목,128.3305373,36.1060236
북삼키즈태권도체육관,549747113,경상북도 칠곡군 북삼읍 안산2길 19-7 2층. 북삼키즈태권도,태권도,128.3344464,36.0655502
구미도시공사들성생활체육센터,24802150,경상북도 구미시 산책길 63 구미도시공사(들성생활체육센터)(원평동),수영,128.3293624,36.1234321
북경주체육문화센터,547508530,경상북도 경주시 안강읍 구부랑두림길 59-14 북경주체육문화센터,기타종목,129.1915586,36.0023507
한국농어촌장애인협회경북지부,542810015,경상북도 포항시 남구 상대로 155 1층(대도동),필라테스,129.3634843,36.0131877
구남유도체육관,22556565,경상북도 포항시 북구 중앙로 368 2층 구남유도체육관(덕수동),유도,129.3650716,36.0453728
구남유도체육관,542923092,경상북도 포항시 남구 오천읍 충무로 22 3층,유도,129.4121457,35.9759806
봉황태권도,538571633,경상북도 경산시 진량읍 봉황길 41 202,태권도,128.8224582,35.8844884
천마해오름태권스쿨,542928808,경상북도 포항시 남구 오천읍 정몽주로 333 상가5동202호(천마타운1차),태권도,129.4093101,35.9499379
봉화국민체육센터,546796982,경상북도 봉화군 봉화읍 봉화로 1111-105 봉화국민체육센터,기타종목,128.7283311,36.8960963
라온태권도장,552625588,경상남도 창원시 성산구 동산로 156 3층 7호 라온태권도장(사파동),태권도,128.6934151,35.2216583
위피지오운동센터,559130806,경상남도 양산시 물금읍 백호로 54 영프라자 3층 위피지오운동센터,헬스,129.0008849,35.31886
(워너비휘트니스) 헬스는여기서,553148883,경상남도 김해시 번화1로84번길 24 풍림위너스타운 501호 (청수탕건물5층),헬스,128.8019872,35.1953521
우슈 트릭킹 교육관,26455667,경상남도 통영시 도남로 104 1층 우슈 트릭킹 교육관(봉평동),기타종목,128.4157623,34.8311182
진해스포츠센터,,경상남도 창원시 진해구 명제로505번길 10 진해스포츠센터(제덕동),배드민턴,128.7402097,35.1038667
신명태권도장,553277208,경상남도 김해시 가야로 17 푸르지오 5단지 상가2층 신명태권도장(삼계동),태권도,128.8624458,35.2703284
진해장애인복지관부설장애아동발달지원센터,555400422,경상남도 창원시 진해구 진해대로 1101 진해장애인복지관부설장애아동발달지원센터(풍호동),수영,128.7097726,35.1314308
장성체육관,557556587,경상남도 진주시 공단로 40 (상평동),태권도,128.1042628,35.1748927
동원태권도장,553217579,경상남도 김해시 김해대로2715번길 45 301호(지내동),태권도,128.9223327,35.2318452
거제시장애인복지관,556364500,경상남도 거제시 거제중앙로 1759 3층 거제시장애인복지관(상동동),기타종목,128.6297326,34.8761913
아트모션무용학원,23218500,경상남도 김해시 가락로332번길 1 3층 301호(구산동),무용(발레 등),128.8714394,35.2547077
정무합기도,293196809,경상남도 통영시 도남로 139 2층 정무합기도체육관(봉평동),합기도,128.4196562,34.8302921
신라체육관,22751006,경상남도 창원시 성산구 가양로 97 (남양동) 위드파크 상가 3층,태권도,128.7038478,35.2091721
사단법인 남해군공공스포츠클럽,558647331,경상남도 남해군 남해읍 화전로43번길 16 2층 남해군공공스포츠클럽,기타종목,127.8932834,34.8337053
몬스터유도짐마산호계점,,경상남도 창원시 마산회원구 내서읍 호계본동로 17-2 그랜드쇼핑 308-1 몬스터유도짐,유도,128.5210437,35.2614736
안경덕 복싱클럽,,경상남도 진주시 상봉대룡길 22 3층(상봉동),복싱,128.0683711,35.2016816
땀사우나,557560801,경상남도 진주시 문산읍 동부로 561-1 땀사우나,헬스,128.161768,35.1662936
안녕언어심리발달센터 석산점,557850024,경상남도 양산시 동면 금오13길 10 304호,기타종목,129.0256395,35.3165763
품태권도장 창원반림점,22838777,경상남도 창원시 성산구 반송로 159 현대건설상가 2층 품태권도장(반림동),태권도,128.6738594,35.2380517
우리태권도장,555320129,경상남도 창녕군 창녕읍 말흘5길 42 우리태권도장,태권도,128.5038093,35.5356483
우리태권도장,556470702,경상남도 통영시 무전3길 11-10 2층 우리태권도장(무전동),태권도,128.4243167,34.8609807
김도영 붐 탁구스쿨,,경상남도 통영시 무전8길 22-5 클라시스 상가 4층 김도영 붐 탁구스쿨(무전동),탁구,128.427244,34.8587912
우리태권도,557463740,경상남도 진주시 진양호로 336 3층 우리태권도(신안동),태권도,128.0675735,35.1825845
라온태권도장,,경상남도 진주시 금산면 덕의길 20 2층 라온태권도,태권도,128.1469888,35.2192311
자은언어심리센터2호점,25472267,경상남도 창원시 진해구 진해대로913번길 3-1 3층(자은동),기타종목,128.7072777,35.1481088
MBA청룡태권도장,552375800,경상남도 창원시 의창구 하남천서길9번길 4 2층(도계동),태권도,128.6386378,35.2601314
24시 빠짐 외동점,262348969,"경상남도 김해시 금관대로 1125 3층 빠짐헬스장(외동, 성평그린빌아파트)",헬스,128.848769,35.2290321
힘찬태권도장,553277797,경상남도 김해시 삼안로235번길 9 2층 힘찬태권도장(삼방동),태권도,128.9097205,35.2486646
프라임헬스,552958896,경상남도 창원시 의창구 읍성로 71 원창상가3층 프라임헬스(소답동),헬스,128.6258242,35.265141
그라운디댄스아카데미,,경상남도 창원시 진해구 백구로 60 그라운디댄스학원(평안동),댄스,128.6591962,35.1501091
찬스아이수영장 상동분원,556331989,경상남도 거제시 거제중앙로 1739 1층(상동동),수영,128.6309775,34.8747048
백강태권도장,559271900,경상남도 밀양시 삼문로 44 백강태권도장(삼문동),태권도,128.754618,35.4879748
안쌤탁구교실,23667082,경상남도 양산시 물금읍 증산역로 143 5층 501호(지오프라자),탁구,129.0059174,35.3101092
안정화랑태권도장,556450513,경상남도 통영시 광도면 안정로 791 1층 1호 안정화랑태권도,태권도,128.4124806,34.9462929
라온태권도,556492579,경상남도 통영시 무전1길 16 씨티빌딩302호(무전동),태권도,128.4222395,34.8612745
짐워너비,,경상남도 함안군 가야읍 함마대로 1514-25 2층 짐워너비,헬스,128.4014361,35.2747888
프렌즈풋볼클럽,556814503,경상남도 거제시 아주로9길 7 3층(아주동),축구(풋살),128.6802903,34.8656549
차오름태권도장,,경상남도 진주시 모덕로 100 2층(상대동),태권도,128.1086201,35.1823672
프로당구클럽,,경상남도 진주시 평거로9번길 16 호산빌딩 4층(평거동),당구,128.0618589,35.1729672
차오름태권도장,553837749,경상남도 양산시 물금읍 물금로 134 상가2층 차오름태권도장(양산물금사랑으로부영1단지),태권도,128.996829,35.3153522
애니필라필라테스,557193366,경상남도 창원시 성산구 원이대로473번길 13 6층(반림동),필라테스,128.6698208,35.2353355
무궁화체육관태권도,22437855,경상남도 창원시 마산합포구 자산서11길 1 한우아파트상가 2층,태권도,128.5591629,35.2017773
백경태권도장,553260022,경상남도 김해시 전하로208번길 22 (전하동)3층,태권도,128.8713513,35.2224223
고고피트니스 점핑하이아주점,,경상남도 거제시 아주1로 66-1 2층 고고피트니스(아주동),댄스(줌바 등),128.6857833,34.8667941
합기도상무체육관,552772491,"경상남도 창원시 의창구 하남천서길5번길 12-8 101호(도계동, 초롱빌라)(도계동, 초롱빌라)",합기도,128.6379204,35.2605005
무궁화태권도장,553352826,경상남도 김해시 평전로 34 상가2층 무궁화태권도장(외동),태권도,128.8521576,35.2348894
시민생활체육관,557120775,경상남도 창원시 성산구 원이대로 692 시민생활체육관,수영,128.6879803,35.2223473
프로틴샵 점핑,23672488,경상남도 양산시 대운로 195 2층(명동),기타종목,129.17074,35.4055161
무드핏,,경상남도 함안군 가야읍 성내남길 7-8 3층 무드핏,헬스,128.3995779,35.2748433
THE꿈땅특수체육유아체육연구소,,경상남도 창원시 성산구 가양로124번길 23 504호 꿈땅아동발달센터(대방동),축구(풋살),128.70763,35.2072684
아미태권도장,553397221,경상남도 김해시 월산로 5 아미태권도장(부곡동),태권도,128.8109423,35.2013925
월드태권도,556482702,경상남도 통영시 광도면 신죽2길 4 3층 월드태권도,태권도,128.4187743,34.8767444
양산 반다비체육센터,553798404,경상남도 양산시 물금읍 부산대학로 34 반다비체육센터,수영,129.0028701,35.3230094
양산 반다비체육센터,553798402,경상남도 양산시 물금읍 부산대학로 34 양산 반다비체육센터,수영,129.0028701,35.3230094
YESICAN발달센터,,경상남도 창원시 의창구 남산로17번길 28 507호(예스아이캔발달센타)(팔용동),기타종목,128.6143918,35.2605521
일등태권도,555422382,"경상남도 창원시 진해구 충무로 23 상가1동2층(신흥동, 블루빌)",태권도,128.6569639,35.1460833
양산DS당구클럽,,경상남도 양산시 물금읍 야리3길 34 부광빌딩 3층 양산DS당구클럽,당구,129.0106683,35.3138155
바디스미스,,경상남도 하동군 하동읍 경서대로 144 2층,헬스,127.7498165,35.0678931
양산점핑찜질다이어트,,경상남도 양산시 물금읍 야리로 110 동진프라자206호,기타종목,129.0074472,35.3113196
양산탁구장,553670707,경상남도 양산시 삼일로 79 3층(북부동),탁구,129.036255,35.3441634
웰니스발달체육센터,290318214,경상남도 창원시 의창구 동읍 용잠로 34 2층 웰니스발달체육센터,롤러인라인,128.6878025,35.2794579
승승장구태권도장,288387953,경상남도 창녕군 창녕읍 남창녕로 66 2층,태권도,128.5014534,35.5363886
24시 빠짐 삼계점,,경상남도 김해시 가야로 166 3층 24시 빠짐 삼계점,헬스,128.8714533,35.2627285
일동태권도장,553357770,경상남도 김해시 주촌면 선천남로 46 2층,태권도,128.8400641,35.2321122
승리태권도체육관,,경상남도 거제시 상동7길 30-1 상가 405호(상동동),태권도,128.6319556,34.8692809
studiostella,,경상남도 합천군 합천읍 중앙로 17 상가동 1층 스튜디오스텔라(고품아파트),필라테스,128.1577216,35.5624643
승리체육관,552533890,경상남도 창원시 마산회원구 구암남10길 26 3층(구암동),태권도,128.5991563,35.2495331
한신탁구교실,553296636,"경상남도 김해시 분성로 14 일동한신아파트 주상가 한신탁구교실(외동, 일동한신아파트)",탁구,128.8488025,35.2314132
골드휘트니스헬스,557582278,경상남도 진주시 하대로40번길 6 골드휘트니스헬스(하대동),헬스,128.1157178,35.1926073
김해점핑운동,23330068,경상남도 김해시 분성로 14-1 일동한신아파트주상가 307호(외동),기타종목,128.8490351,35.2323816
산청군 국민체육센터 헬스장,559706435,경상남도 산청군 금서면 친환경로2605번길 22 2층,헬스,127.8717934,35.4197011
비타민휘트니스,558632023,경상남도 남해군 남해읍 화전로78번길 19-5 비타민휘트니스,헬스,127.8961331,34.8390065
위드큐특수체육연구소,512662161,경상남도 김해시 율하2로 264 부산시 사하구 다대로 626 기영빌딩1층,기타종목,128.8209133,35.1773886
승리마루화랑체육관,553884747,경상남도 양산시 동면 금산2길 15 2층 태권도,태권도,129.0264401,35.303223
무창태권도장,552964234,경상남도 창원시 마산회원구 팔용로 143 4층5층(합성동),태권도,128.5902465,35.2419116
산청군실내수영장,559706435,경상남도 산청군 금서면 친환경로2631번길 12 실내수영장,수영,127.873171,35.4201348
라이언 스위밍센터,559090038,경상남도 김해시 관동로27번길 21-21 라이언 스위밍센터(관동동),수영,128.807841,35.1787786
어셈블피티샵,558027123,"경상남도 밀양시 삼문강변로 288-9 어셈블피티샵 1,2,3,4 층(삼문동)",헬스,128.748021,35.4875246
필당구장,,경상남도 창원시 진해구 냉천로 99 201(석동),당구,128.7076902,35.1536961
어울림 발달 연구소 성주동지점,552614397,경상남도 창원시 성산구 대암로 247 A동 501호(성주동),기타종목,128.7114494,35.2038962
스트라이크,556414788,경상남도 통영시 원문로 48 스트라이크(북신동),볼링,128.4235522,34.8580655
산청볼링센터,559730983,경상남도 산청군 산청읍 산엔청로 43 산청볼링센터,볼링,127.8778909,35.4136878
스튜디오 아쉬람,557616761,경상남도 진주시 에나로128번길 21 9층 스튜디오 아쉬람(충무공동),요가,128.1441904,35.1763051
삼계탁구교실,552318997,경상남도 창원시 마산회원구 내서읍 삼계5길 32 대동아파트상가 삼계탁구교실,탁구,128.5032613,35.2303785
어울림태권도장,557622191,경상남도 진주시 도동로247번길 11 2층 어울림태권도장(하대동),태권도,128.1207141,35.1922702
단국대 토리태권도장,,경상남도 창원시 진해구 냉천남로 3-25 2층 단국대 토리태권도장(자은동),태권도,128.7146669,35.1549628
플레이피티클리닉,,경상남도 김해시 율하3로 38 401호  플레이피티클리닉(율하동),기타종목,128.8143922,35.1712567
민클럽,,경상남도 밀양시 백민로 76 1층(내이동) 민클럽,기타종목,128.7467371,35.4992057
금산탁구교실,557587999,경상남도 진주시 금산면 덕의길 34-12 2층,탁구,128.1469137,35.2206509
플렉스 볼링클럽,,경상남도 통영시 광도면 죽림4로 14 가동 101호 플렉스볼링클럽,볼링,128.4161917,34.885837
거제소나무향기태권도장,556330605,경상남도 거제시 거제면 읍내로 25 1층,태권도,128.5927137,34.8490389
히어로즈태권도장,555360111,경상남도 창녕군 남지읍 남지중앙2길 26 히어로즈태권도장,태권도,128.472162,35.3920444
우리아이태권도장,555511977,경상남도 창원시 진해구 백구로 16 상가2층 우리아이태권도장(부흥동),태권도,128.6622233,35.1469646
단국 하이윤 특수체육,,경상남도 창원시 성산구 원이대로473번길 13 802호 특수체육(반림동),기타종목,128.6698208,35.2353355
스타볼링장,552663636,"경상남도 창원시 마산합포구 합포동5길 22 5동 지하1층 401호(산호동, 국제비치타운)",볼링,128.5846744,35.2095893
스타복싱클럽,553392414,경상남도 김해시 능동로155번길 5 렉스타운502(부곡동)(부곡동),복싱,128.8078252,35.2027153
용인대투혼유도클럽고현점,556369092,경상남도 거제시 거제대로 4779-5 1층 유도관(고현동),유도,128.615497,34.8889312
미르태권도장,553290009,경상남도 김해시 우암로 32 3층(외동),태권도,128.8607143,35.2333537
와스쿨,553391909,경상남도 김해시 금관대로1289번길 16 용수빌딜  301호 와스쿨(내동),기타종목,128.8599387,35.2407302
국술원합기도 의성도장 1관,553450789,경상남도 김해시 진영읍 진영로 129 3층 301호,합기도,128.7271713,35.3036777
한성태권도,,경남 진주시 진주대로 942번길 23 상가동 2층,태권도,128.0907594,35.1850738
가온 태권도장,559628553,경상남도 함양군 함양읍 고운로 83 5층 502호(한주상가),태권도,127.7304826,35.5212628
CMK center,,경상남도 양산시 물금읍 야리3길 49 원타운301호,기타종목,129.0113282,35.3149395
삼방태권도장,,경상남도 김해시 삼안로280번길 14-3 2층(삼방동),태권도,128.9084604,35.2534645
mgm헬스,553826006,경상남도 양산시 하북면 통도사로 14 세영빌딩4층mgm헬스,헬스,129.0889497,35.4926635
삼삼댄스스포츠학원,553121132,경상남도 김해시 삼문로 11 새미래트윈스빌딩 504호 삼삼댄스스포츠학원(대청동),댄스(줌바 등),128.8018841,35.1925161
자이언트볼링장,23880080,경상남도 양산시 북안북2길 19 지하1층 볼링장(북부동),볼링,129.0386691,35.3495855
아일랜드헬스 아주점,556818001,경상남도 거제시 아주1로2길 62 4층 아일랜드 피트니스(아주동),헬스,128.685642,34.8674318
거제시청오션사이드수영장,556398148,경상남도 거제시 장승로 145 거제문화예술회관 별관동 2층(장승포동),수영,128.7231391,34.8671156
거창군체육시설사업소,559408770,경상남도 거창군 거창읍 심소정길 39-36 체육시설사업소,기타종목,127.928481,35.6937341
거제반다비체육센터,556398220,경상남도 거제시 계룡로 149 반다비체육센터(고현동),종합체육시설,128.620405,34.8825551
거제ICAN요가 아동발달센터,293136738,"경상남도 거제시 중곡2로 89 210동105호(고현동, 거제2차덕산베스트타운)",요가,128.636479,34.8966604
Gym헤빗,558228844,경상남도 김해시 진영읍 본산로 23-1 봉화빌딩4층,헬스,128.7379802,35.307384
경남중앙검도장,,경상남도 창원시 마산회원구 합포로 292 지하1층 경남중앙검도장(양덕동),검도,128.5876253,35.2232985
삼성태권스쿨,552537112,경상남도 창원시 의창구 대봉로 20 봉림상가 501호 삼성태권스쿨(봉림동),태권도,128.667237,35.2508694
삼전볼링장,27583364,경상남도 진주시 도동로 251 지하1층 삼전볼링장(하대동),볼링,128.1212398,35.1927184
김해볼링장(킴스스포츠),553357933,경상남도 김해시 가락로7번길 26 김해볼링장(봉황동),볼링,128.8791951,35.2271353
